  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
125660 99999 201708260400 070   7 *** 722 CLR * * *  2.5 10 ** ** ** ** ** ** ** 0   59   59 1018.8 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708260430 050   6 *** *** *** * * *  4.4 ** ** ** ** ** ** ** ** *   61   59 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708260500 060   2 *** *** BKN * * *  5.0 10 ** ** ** ** ** ** ** 1   61   59 1018.7 *****  990.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201708260530 060   3 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   63   61 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708260600 040   4 ***  98 BKN * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 1018.6 *****  990.1  73  59 ***** *****  0.21  0.20 ** 
125660 99999 201708260630 050   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   61 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708260700 060   7 ***  98 BKN * * *  6.2 ** ** ** ** ** ** ** ** *   66   63 1018.5 *****  990.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201708260730 060   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   63 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708260800 040   7 ***  98 BKN * * *  6.2 ** ** ** ** ** ** ** ** *   67   61 1018.2 *****  989.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201708260830 990   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   61 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708260900 330   7 *** *** *** * * *  6.2 80 ** ** ** ** ** ** ** 2   69   61 1019.0 *****  990.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201708260930 050   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   63 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261000 030   7 *** *** *** * * *  6.2 25 ** ** ** ** ** ** ** 2   68   61 1018.6 *****  990.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261030 050   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   63 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261100 040  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   63 1018.1 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261130 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   61 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261200 070   7 *** 722 SCT * * * 12.5 01 ** ** ** ** ** ** ** 8   73   63 1017.7 *****  989.7 *** *** *****  0.01 ***** ***** ** 
125660 99999 201708261230 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   61 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261300 060   7 *** 722 SCT * * * 15.6 ** ** ** ** ** ** ** ** *   75   61 1017.1 *****  989.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261330 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   61 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261400 080   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   77   62 1016.7 *****  989.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261430 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   63 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261500 050   2 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   78   61 1016.3 *****  988.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261530 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   63 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261600 020   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   77   63 1016.0 *****  988.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261630 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   63 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261700 080   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   75   63 1015.9 *****  988.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261730 040   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   64 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261800 040   7 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   70   63 1016.3 30.00 ******  79  63 ***** ***** *****  0.01 ** 
125660 99999 201708261830 030   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   63 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708261900 030   7 ***  98 BKN * * * 12.5 ** ** ** ** ** ** ** ** *   69   64 1016.7 *****  988.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201708261930 040   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   64 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708262000 040   7 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   67   63 1016.8 *****  988.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201708262030 040   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   63 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708262100 030   4 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   65   63 1016.5 *****  988.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708262130 040   5 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708262200 030   7 *** 722 CLR * * *  5.0 10 ** ** ** ** ** ** ** 0   64   63 1016.2 *****  987.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201708262230 990   6 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   64   63 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708262300 020   4 *** 722 CLR * * *  5.0 10 ** ** ** ** ** ** ** 0   64   62 1015.9 *****  987.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201708262330 040   6 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   63   61 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270000 010   4  18 722 CLR * * *  4.4 10 ** ** ** ** ** ** ** 1   63   62 1015.5 *****  987.1 *** *** *****  0.00 ***** ***** ** 
125660 99999 201708270030 040   5 *** 722 CLR * * *  3.1 10 ** ** ** ** ** ** ** *   63   61 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270100 050   4 *** 722 SCT * * *  3.1 10 ** ** ** ** ** ** ** 0   63   61 1015.1 *****  986.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270130 040   5 *** *** *** * * *  2.5 10 ** ** ** ** ** ** ** *   63   63 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270200 100   2 *** *** *** * * *  2.5 10 ** ** ** ** ** ** ** 1   63   62 1014.9 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270230 990   3 *** *** *** * * *  2.5 10 ** ** ** ** ** ** ** *   63   61 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270300 240   7 ***  33 OVC * * *  2.2 95 ** ** ** ** ** ** ** 1   64   63 1015.6 *****  987.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270330 340   8 ***  60 *** * * *  5.0 95 ** ** ** ** ** ** ** *   64   64 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270400 180   9 *** *** BKN * * *  3.1 29 ** ** ** ** ** ** ** 8   64   62 1014.7 *****  986.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270430 990   6 *** *** *** * * *  3.1 10 ** ** ** ** ** ** ** *   64   63 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270500 270   2 *** 722 BKN * * *  5.0 10 ** ** ** ** ** ** ** 2   63   62 1014.2 *****  985.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270530 990   1 *** 722 CLR * * *  4.4 ** ** ** ** ** ** ** ** *   63   63 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270600 030   2 *** 722 CLR * * *  4.4 10 ** ** ** ** ** ** ** 9   65   63 1014.0 29.94 ******  70  62 ***** *****  0.12  0.12 ** 
125660 99999 201708270630 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   64 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270700 220   2 *** 722 SCT * * * 15.6 ** ** ** ** ** ** ** ** *   69   64 1013.4 *****  985.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270730 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   64 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270800 230   4 *** 722 SCT * * * 21.9 ** ** ** ** ** ** ** ** *   73   65 1013.1 *****  985.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270830 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   77   66 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708270900 260  13 *** *** BKN * * * 25.0 ** ** ** ** ** ** ** ** *   78   64 1013.0 *****  985.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201708270930 220   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   66 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271000 270  18 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   79   64 1012.8 *****  985.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271030 280  14 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   81   64 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271100 270  16 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   81   63 1012.9 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271130 250  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   64 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271200 260  16 *** 722 *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   63 1012.7 29.91 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201708271230 270  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   61 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271300 270  18 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   81   59 1012.3 *****  984.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271330 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   61 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271400 280  13 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   79   61 1012.1 *****  984.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271430 990   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   81   63 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271500 290  11 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   78   63 1012.1 *****  984.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271530 290  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   79   61 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271600 290  13 *** 722 SCT * * *  6.2 ** ** ** ** ** ** ** ** *   77   60 1012.3 *****  984.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271630 290  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   75   59 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271700 270  11 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   74   57 1013.1 *****  985.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271730 270  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   75 **** ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271800 270   7 *** *** BKN * * * 25.0 ** ** ** ** ** ** ** ** *   68   55 1014.1 *****  986.0  82  65 ***** ***** *****  0.00 ** 
125660 99999 201708271830 270   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708271900 290   9 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   69   53 1015.2 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201708271930 290   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708272000 230   7 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   67   54 1015.8 *****  987.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201708272030 230   7 ***  56 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708272100 230   7 ***  56 *** * * * 25.0 ** ** ** ** ** ** ** ** *   66   54 1016.5 *****  988.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708272130 990   5 ***  61 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708272200 240   7 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   64   54 1016.9 *****  988.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201708272230 250   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708272300 270   4 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   59   52 1017.4 *****  988.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201708272330 280   6 ***  69 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280000 260   7 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   58   52 1017.7 *****  988.9 *** *** *****  0.00 ***** ***** ** 
125660 99999 201708280030 280   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280100 280   7 *** 722 CLR * * * 25.0 ** ** ** ** ** ** ** ** *   56   52 1018.0 *****  989.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201708280130 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280200 290   5 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   56   51 1018.2 *****  989.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708280230 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280300 300   7 *** 722 *** * * * 25.0 ** ** ** ** ** ** ** ** *   55   50 1018.5 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280330 310   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280400 220   3 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   55   51 1019.0 *****  990.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201708280430 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   52 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280500 230   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   56   52 1019.1 *****  990.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708280530 210   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280600 290   7 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   59   54 1019.3 *****  990.5  69  54 ***** ***** *****  0.00 ** 
125660 99999 201708280630 300   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280700 300   9 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   62   53 1019.4 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280730 990   8 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280800 290   9 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   64   50 1019.4 *****  990.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201708280830 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708280900 990   9 ***  33 BKN * * *  6.2 ** ** ** ** ** ** ** ** *   66   50 1019.4 *****  991.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201708280930 310  10 ***  36 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281000 990  10  20  40 BKN * * * 31.2 ** ** ** ** ** ** ** ** *   67   49 1019.4 *****  991.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201708281030 300  10 ***  40 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281100 300  11  22  46 BKN * * * 31.2 ** ** ** ** ** ** ** ** *   67   50 1019.3 *****  991.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201708281130 290  11 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281200 320   7  22  41 BKN * * *  6.2 ** ** ** ** ** ** ** ** *   68   49 1019.2 *****  990.9 *** *** *****  0.00 ***** ***** ** 
125660 99999 201708281230 320   9 ***  60 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281300 290   9 ***  41 BKN * * * 31.2 ** ** ** ** ** ** ** ** *   70   49 1018.9 *****  990.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201708281330 990   9 ***  66 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281400 290   7 ***  66 BKN * * * 31.2 ** ** ** ** ** ** ** ** *   69   50 1018.7 *****  990.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201708281430 990   6 ***  66 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281500 300   4 ***  66 *** * * * 31.2 ** ** ** ** ** ** ** ** *   69   50 1018.8 *****  990.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201708281530 990   3 ***  68 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281600 270   5 ***  68 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   50 1018.8 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281630 270   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281700 290   4 ***  74 BKN * * * 31.2 ** ** ** ** ** ** ** ** *   67   54 1019.0 *****  990.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201708281730 990   5 ***  60 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281800 330   4 ***  60 BKN * * * 25.0 ** ** ** ** ** ** ** ** *   65   53 1019.5 *****  991.1  70  59 ***** ***** *****  0.00 ** 
125660 99999 201708281830 990   5 ***  53 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281900 010   7 *** 722 *** * * * 25.0 ** ** ** ** ** ** ** ** *   62   52 1020.1 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708281930 010   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708282000 010   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   60   52 1020.4 *****  991.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201708282030 050   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708282100 100   2 ***  52 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   52 1020.6 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708282130 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708282200 290   2 *** 722 SCT * * * 21.9 ** ** ** ** ** ** ** ** *   56   52 1021.0 *****  992.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201708282230 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708282300 *** *** *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   55   52 1021.3 *****  992.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708282330 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   50 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290000 240   4 *** 722 CLR * * * 15.6 ** ** ** ** ** ** ** ** *   53   50 1021.6 *****  992.4 *** *** *****  0.00 ***** ***** ** 
125660 99999 201708290030 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   50 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290100 360   0 *** 722 CLR * * * 18.8 ** ** ** ** ** ** ** ** *   52   50 1021.4 *****  992.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708290130 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   50 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290200 030   2 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** 0   50   48 1021.5 *****  992.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708290230 990   1 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   50   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290300 *** *** *** 722 CLR * * * 12.5 12 ** ** ** ** ** ** ** 0   50   48 1021.7 *****  992.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708290330 990   1 *** 722 CLR * * *  6.2 12 ** ** ** ** ** ** ** *   50   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290400 360   0 *** 722 CLR * * * 12.5 12 ** ** ** ** ** ** ** 0   49   48 1021.8 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290430 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290500 990   1 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   51   49 1022.1 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290530 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290600 990   1 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   57   52 1021.8 30.15 ******  65  49 ***** ***** *****  0.00 ** 
125660 99999 201708290630 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   54 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290700 990   1 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   63   54 1021.5 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290730 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290800 220   2 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   64   54 1021.3 *****  992.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201708290830 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290900 990   3 ***  27 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   54 1021.0 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708290930 990   3 ***  33 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708291000 080   4 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   69   52 1020.8 *****  992.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201708291030 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708291100 070   7 ***  41 BKN * * * 31.2 ** ** ** ** ** ** ** ** *   69   54 1020.6 *****  992.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201708291130 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708291200 330   4 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   70   48 1020.0 *****  991.8 *** *** *****  0.00 ***** ***** ** 
125660 99999 201708291230 990   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708291300 030   9 *** 722 *** * * * 31.2 ** ** ** ** ** ** ** ** *   71   52 1019.3 *****  991.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201708291330 060   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201708291400 050   4 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   70   52 1019.0 *****  990.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201708291430 990   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
